Entrez_Id_1	Entrez_Id_2	Symbol_1	Symbol_2	Binary	BinarySingle	CoComplex	Prediction
6609	768239	SMPD1	PSAPL1	0	0	0	1
1543	7443	CYP1A1	VRK1	0	0	1	0
6817	6819	SULT1A1	SULT1C2	0	0	0	1
11047	5709	ADRM1	PSMD3	0	0	1	0
5996	65991	RGS1	FUNDC2	1	0	0	0
2934	6390	GSN	SDHB	0	0	1	0
5307	11030	PITX1	RBPMS	1	0	0	0
3858	113146	KRT10	AHNAK2	0	0	1	0
6355	6367	CCL8	CCL22	0	0	0	1
4650	10489	MYO9B	LRRC41	1	0	0	0
1000	6748	CDH2	SSR4	0	0	1	0
7186	63898	TRAF2	SH2D4A	1	0	0	0
8807	8809	IL18RAP	IL18R1	0	0	0	1
7041	285590	TGFB1I1	SH3PXD2B	0	0	0	1
8706	10874	B3GALNT1	NMU	0	0	1	0
2185	6850	PTK2B	SYK	0	0	0	1
4824	30062	NKX3-1	RAX	0	0	0	1
1277	10468	COL1A1	FST	0	0	0	1
6132	51121	RPL8	RPL26L1	0	0	1	0
3012	8290	HIST1H2AE	HIST3H3	0	0	0	1
11006	11027	LILRB4	LILRA2	0	0	0	1
673	2260	BRAF	FGFR1	0	0	0	1
7531	9734	YWHAE	HDAC9	1	0	0	0
6430	6651	SRSF5	SON	0	0	1	0
2342	55471	FNTB	NDUFAF7	0	0	1	0
8468	116988	FKBP6	AGAP3	0	0	1	0
9402	10318	GRAP2	TNIP1	0	0	1	0
11186	4729	RASSF1	NDUFV2	0	0	1	0
2919	6374	CXCL1	CXCL5	0	0	0	1
5621	51503	PRNP	CWC15	1	0	0	0
26269	84249	FBXO8	PSD2	0	0	0	1
1915	220717	EEF1A1	RPLP0P6	0	0	1	0
1600	654346	DAB1	LGALS9C	1	0	0	0
29979	7031	UBQLN1	TFF1	1	0	0	0
1915	7050	EEF1A1	TGIF1	1	0	0	0
3880	54955	KRT19	C1orf109	1	0	0	0
3192	5976	HNRNPU	UPF1	0	0	1	0
5695	23198	PSMB7	PSME4	0	0	1	0
3018	221613	HIST1H2BB	HIST1H2AA	0	0	1	1
4893	28511	NRAS	NKIRAS2	0	0	0	1
1000	29937	CDH2	NENF	0	0	1	0
6286	24144	S100P	TFIP11	1	0	0	0
163183	9817	SYNE4	KEAP1	0	0	1	0
5347	7272	PLK1	TTK	0	0	0	1
79075	63922	DSCC1	CHTF18	0	0	1	0
1499	79577	CTNNB1	CDC73	1	0	0	0
1147	1387	CHUK	CREBBP	1	0	0	0
10120	85477	ACTR1B	SCIN	0	0	1	0
3675	3690	ITGA3	ITGB3	0	0	0	1
113878	7447	DTX2	VSNL1	1	0	0	0
10437	64427	IFI30	TTC31	0	0	1	0
5204	10694	PFDN5	CCT8	0	0	1	0
60491	9319	NIF3L1	TRIP13	1	0	0	0
10529	23623	NEBL	RUSC1	0	0	0	1
83594	23078	NUDT12	VWA8	0	0	1	0
5577	5568	PRKAR2B	PRKACG	0	0	1	0
1173	50618	AP2M1	ITSN2	0	0	1	0
5562	9189	PRKAA1	ZBED1	1	0	0	0
23770	56993	FKBP8	TOMM22	0	0	1	0
817	9263	CAMK2D	STK17A	0	0	0	1
338674	54521	OR5F1	WDR44	0	0	1	0
672	7325	BRCA1	UBE2E2	1	0	0	0
3183	124245	HNRNPC	ZC3H18	0	0	1	0
116143	10693	WDR92	CCT6B	0	0	1	0
5499	116154	PPP1CA	PHACTR3	1	0	0	0
5595	5600	MAPK3	MAPK11	0	0	0	1
2159	5624	F10	PROC	0	0	0	1
3199	343472	HOXA2	BARHL2	0	0	0	1
10603	56961	SH2B2	SHD	0	0	0	1
118881	23063	COMTD1	WAPAL	0	0	1	0
83759	54913	RBM4B	RPP25	0	0	1	0
708	10452	C1QBP	TOMM40	0	0	1	0
7090	10768	TLE3	AHCYL1	0	0	1	0
3965	1464	LGALS9	CSPG4	0	0	1	0
58477	92399	SRPRB	MRRF	0	0	1	0
83539	821	CHST9	CANX	0	0	1	0
11274	373856	USP18	USP41	0	0	1	0
57142	51026	RTN4	GOLT1B	0	0	1	0
6160	9775	RPL31	EIF4A3	0	0	1	0
3609	79888	ILF3	LPCAT1	0	0	1	0
84140	386682	FAM161A	KRTAP10-3	1	0	0	0
7163	22929	TPD52	SEPHS1	0	0	1	0
2657	8200	GDF1	GDF5	0	0	0	1
55081	25886	IFT57	POC1A	0	0	1	0
3481	3489	IGF2	IGFBP6	1	0	0	0
10078	11319	TSSC4	ECD	0	0	1	0
896	5914	CCND3	RARA	1	0	0	0
23208	7265	SYT11	TTC1	0	0	1	0
8631	84106	SKAP1	PRAM1	1	0	0	0
255626	9555	HIST1H2BA	H2AFY	0	0	1	0
84066	23637	TEX35	RABGAP1	0	0	1	0
49856	11080	WRAP73	DNAJB4	0	0	1	0
6118	6596	RPA2	HLTF	0	0	1	0
10284	55660	SAP18	PRPF40A	0	0	1	0
6210	63931	RPS15A	MRPS14	0	0	1	0
79616	55154	CCNJL	MSTO1	0	0	1	0
11144	60491	DMC1	NIF3L1	1	0	0	0
10179	3190	RBM7	HNRNPK	1	0	0	0
4005	6772	LMO2	STAT1	1	0	0	0
3001	3004	GZMA	GZMM	0	0	0	1
1514	1512	CTSL	CTSH	0	0	1	0
5468	5914	PPARG	RARA	0	0	0	1
3192	7162	HNRNPU	TPBG	0	0	1	0
9463	64130	PICK1	LIN7B	0	0	0	1
285268	23468	ZNF621	CBX5	0	0	1	0
5058	5063	PAK1	PAK3	0	0	0	1
1665	6430	DHX15	SRSF5	0	0	1	0
26747	287	NUFIP1	ANK2	0	0	1	0
356	23380	FASLG	SRGAP2	1	0	0	0
5887	55768	RAD23B	NGLY1	1	1	0	0
357	57120	SHROOM2	GOPC	0	0	0	1
5873	10981	RAB27A	RAB32	0	0	0	1
8294	440093	HIST1H4I	H3F3C	0	0	0	1
694	10140	BTG1	TOB1	0	0	0	1
50604	58985	IL20	IL22RA1	0	0	0	1
1073	60	CFL2	ACTB	1	0	0	0
1716	4137	DGUOK	MAPT	0	0	1	0
7410	51225	VAV2	ABI3	0	0	0	1
207	2776	AKT1	GNAQ	0	0	0	1
6303	6591	SAT1	SNAI2	1	0	0	0
4771	80306	NF2	MED28	1	0	0	0
5870	22841	RAB6A	RAB11FIP2	0	0	0	1
8038	152503	ADAM12	SH3D19	1	0	0	0
4736	6205	RPL10A	RPS11	0	0	1	0
2260	4145	FGFR1	MATK	0	0	0	1
116225	84960	ZMYND19	CCDC183	0	0	1	0
3516	23013	RBPJ	SPEN	1	0	1	0
49861	55662	CLDN20	HIF1AN	0	0	1	0
5685	5713	PSMA4	PSMD7	0	0	1	0
7514	10575	XPO1	CCT4	0	0	1	0
10174	57630	SORBS3	SH3RF1	0	0	0	1
9851	79571	KIAA0753	GCC1	1	0	0	0
3018	8348	HIST1H2BB	HIST1H2BO	0	0	0	1
2244	2266	FGB	FGG	1	0	0	1
5007	114885	OSBP	OSBPL11	0	0	0	1
3635	386682	INPP5D	KRTAP10-3	1	0	0	0
2688	2690	GH1	GHR	1	0	0	1
5223	441531	PGAM1	PGAM4	0	0	0	1
10580	144100	SORBS1	PLEKHA7	0	0	0	1
3215	5626	HOXB5	PROP1	0	0	0	1
54550	63898	NECAB2	SH2D4A	1	0	0	0
320	57669	APBA1	EPB41L5	0	0	0	1
8687	51421	KRT38	AMOTL2	1	0	0	0
7161	51283	TP73	BFAR	0	0	0	1
55172	63908	DNAAF2	NAPB	0	0	1	0
5289	8678	PIK3C3	BECN1	1	0	0	0
8934	23433	RAB29	RHOQ	0	0	0	1
4670	6210	HNRNPM	RPS15A	0	0	1	0
1543	8615	CYP1A1	USO1	0	0	1	0
9939	84747	RBM8A	UNC119B	0	0	1	0
2975	9330	GTF3C1	GTF3C3	0	0	1	0
3093	145282	UBE2K	MIPOL1	1	0	0	0
5655	132724	KLK10	TMPRSS11B	0	0	0	1
5705	5721	PSMC5	PSME2	0	0	1	0
60561	112869	RINT1	CCDC101	1	0	0	0
5093	5290	PCBP1	PIK3CA	0	0	1	0
6137	9045	RPL13	RPL14	0	0	1	0
4666	84966	NACA	IGSF21	1	0	0	0
4691	64783	NCL	RBM15	0	0	0	1
1613	84033	DAPK3	OBSCN	0	0	0	1
1468	4188	SLC25A10	MDFI	1	1	0	0
1506	91369	CTRL	ANKRD40	0	0	1	0
1039	7276	CDR2	TTR	1	0	0	0
3014	8290	H2AFX	HIST3H3	0	0	0	1
2781	5909	GNAZ	RAP1GAP	1	0	0	0
9094	90355	UNC119	C5orf30	0	0	1	0
1653	165918	DDX1	RNF168	0	0	1	0
1832	7431	DSP	VIM	1	0	0	0
377	23163	ARF3	GGA3	1	0	0	0
3856	3875	KRT8	KRT18	1	0	0	0
80021	55666	TMEM62	NPLOC4	0	0	1	0
6146	6191	RPL22	RPS4X	0	0	1	0
2275	54870	FHL3	QRICH1	1	0	0	0
84548	258010	TMEM185A	SVIP	0	0	1	0
5966	9852	REL	EPM2AIP1	1	0	0	0
2064	2534	ERBB2	FYN	0	0	0	1
10629	54108	TAF6L	CHRAC1	0	0	0	1
6223	26608	RPS19	TBL2	0	0	1	0
10284	11338	SAP18	U2AF2	0	0	1	0
2247	2251	FGF2	FGF6	0	0	0	1
3881	51142	KRT31	CHCHD2	1	0	0	0
3178	55132	HNRNPA1	LARP1B	0	0	1	0
8882	9525	ZPR1	VPS4B	0	0	1	0
7203	10949	CCT3	HNRNPA0	1	0	0	0
6923	10444	TCEB2	ZER1	1	0	0	0
1902	6253	LPAR1	RTN2	0	0	1	0
208	10114	AKT2	HIPK3	0	0	0	1
6448	140576	SGSH	S100A16	0	0	1	0
1973	7458	EIF4A1	EIF4H	1	0	1	0
8899	8988	PRPF4B	HSPB3	1	0	0	0
6449	55739	SGTA	CARKD	1	0	0	0
10015	85365	PDCD6IP	ALG2	1	0	0	0
23005	83897	MAPKBP1	KRTAP3-2	1	0	0	0
8662	8666	EIF3B	EIF3G	1	0	1	1
6124	6203	RPL4	RPS9	0	0	1	0
1656	114824	DDX6	PNMA5	1	0	0	0
10371	10507	SEMA3A	SEMA4D	0	0	0	1
4681	29979	NBL1	UBQLN1	1	0	0	0
65265	171483	C8orf33	FAM9B	1	0	0	0
79187	10477	FSD1	UBE2E3	0	0	1	0
25942	55752	SIN3A	SEPT11	0	0	1	0
1814	23413	DRD3	NCS1	1	0	0	0
199834	353323	LCE4A	KRTAP12-2	1	0	0	0
2246	3313	FGF1	HSPA9	1	0	0	0
3980	65094	LIG3	JMJD4	0	0	1	0
3266	64284	ERAS	RAB17	0	0	0	1
830	80301	CAPZA2	PLEKHO2	0	0	1	0
7249	54461	TSC2	FBXW5	1	0	0	0
3551	79004	IKBKB	CUEDC2	1	0	0	0
27352	50807	SGSM3	ASAP1	0	0	0	1
10946	60385	SF3A3	TSKS	0	0	1	0
1265	83696	CNN2	TRAPPC9	0	0	1	0
27043	81887	PELP1	LAS1L	0	0	1	0
3012	8350	HIST1H2AE	HIST1H3A	0	0	0	1
112869	93624	CCDC101	TADA2B	0	0	1	0
5295	6752	PIK3R1	SSTR2	1	0	0	0
1406	4920	CRX	ROR2	1	0	0	0
10990	11026	LILRB5	LILRA3	0	0	0	1
6895	79873	TARBP2	NUDT18	1	0	0	0
27076	27095	LYPD3	TRAPPC3	0	0	1	0
6453	115827	ITSN1	RAB3C	0	0	0	1
1361	2161	CPB2	F12	0	0	0	1
547	5590	KIF1A	PRKCZ	0	0	0	1
3315	9698	HSPB1	PUM1	0	0	1	0
604	84464	BCL6	SLX4	0	0	0	1
7525	51347	YES1	TAOK3	0	0	0	1
115948	80173	CCDC151	IFT74	0	0	1	0
9092	51639	SART1	SF3B6	0	0	1	0
1399	57630	CRKL	SH3RF1	0	0	0	1
5110	10006	PCMT1	ABI1	0	0	1	0
8288	50506	EPX	DUOX2	0	0	0	1
6135	6229	RPL11	RPS24	0	0	1	0
6990	7416	DYNLT3	VDAC1	1	0	0	0
7277	9500	TUBA4A	MAGED1	1	0	0	0
26747	3208	NUFIP1	HPCA	0	0	1	0
5698	8624	PSMB9	PSMG1	0	0	1	0
5876	92092	RABGGTB	ZC3HAV1L	0	0	1	0
708	8531	C1QBP	YBX3	0	0	1	0
1660	6160	DHX9	RPL31	0	0	1	0
2048	5747	EPHB2	PTK2	0	0	0	1
171169	2896	SPACA4	GRN	0	0	1	0
84333	1459	PCGF5	CSNK2A2	0	0	1	0
28998	128308	MRPL13	MRPL55	0	0	1	0
405	57491	ARNT	AHRR	1	0	0	0
9217	6789	VAPB	STK4	0	0	1	0
9901	7159	SRGAP3	TP53BP2	0	0	1	0
5473	6369	PPBP	CCL24	0	0	0	1
7321	84937	UBE2D1	ZNRF1	1	0	0	0
25953	10526	PNKD	IPO8	0	0	1	0
6146	6187	RPL22	RPS2	0	0	1	0
9075	386682	CLDN2	KRTAP10-3	1	0	0	0
84914	386681	ZNF587	KRTAP10-8	1	0	0	0
2670	9729	GFAP	KIAA0408	1	0	0	0
116225	84445	ZMYND19	LZTS2	1	0	0	0
8329	8970	HIST1H2AI	HIST1H2BJ	0	0	0	1
139628	6493	FOXR2	SIM2	0	0	1	0
5796	3643	PTPRK	INSR	0	0	1	0
5794	386682	PTPRH	KRTAP10-3	1	0	0	0
170572	56928	HTR3C	SPPL2B	0	0	1	0
24144	121457	TFIP11	IKBIP	1	0	0	0
1173	29079	AP2M1	MED4	1	0	0	0
5500	5515	PPP1CB	PPP2CA	0	0	0	1
887	1816	CCKBR	DRD5	0	0	0	1
116254	8795	GINM1	TNFRSF10B	0	0	1	0
64838	857	FNDC4	CAV1	0	0	1	0
1141	8973	CHRNB2	CHRNA6	0	0	0	1
80321	127540	CEP70	HMGB4	1	0	0	0
3215	3216	HOXB5	HOXB6	0	0	0	1
23219	7186	FBXO28	TRAF2	1	0	0	0
1029	1032	CDKN2A	CDKN2D	0	0	0	1
1062	3834	CENPE	KIF25	0	0	0	1
23214	80700	XPO6	UBXN6	0	0	1	0
1731	55752	SEPT1	SEPT11	0	0	1	0
3206	3213	HOXA10	HOXB3	0	0	0	1
114049	317772	WBSCR22	HIST2H2AB	0	0	1	0
6923	112950	TCEB2	MED8	1	0	0	0
8200	9573	GDF5	GDF3	0	0	0	1
6901	102	TAZ	ADAM10	0	0	1	0
100507436	55803	MICA	ADAP2	0	0	1	0
6449	114904	SGTA	C1QTNF6	1	0	0	0
286436	440093	H2BFM	H3F3C	0	0	0	1
4188	4654	MDFI	MYOD1	1	0	0	0
6760	86	SS18	ACTL6A	0	0	1	0
2241	3611	FER	ILK	0	0	0	1
1414	1420	CRYBB1	CRYGC	0	0	0	1
3866	54535	KRT15	CCHCR1	1	0	0	0
2254	26281	FGF9	FGF20	0	0	0	1
3964	2260	LGALS8	FGFR1	0	0	1	0
5870	51195	RAB6A	RAPGEFL1	0	0	0	1
6595	6597	SMARCA2	SMARCA4	0	0	1	0
51209	121268	RAB9B	RHEBL1	0	0	0	1
56655	440689	POLE4	HIST2H2BF	0	0	0	1
125115	140885	KRT40	SIRPA	1	0	0	0
4223	30008	MEOX2	EFEMP2	1	0	0	0
28970	55697	C11orf54	VAC14	1	0	0	0
3798	90990	KIF5A	KIFC2	0	0	0	1
11059	23111	WWP1	SPG20	1	0	0	0
6477	6478	SIAH1	SIAH2	0	0	1	0
9939	10212	RBM8A	DDX39A	0	0	0	1
2976	9328	GTF3C2	GTF3C5	0	0	1	0
5311	7137	PKD2	TNNI3	1	0	0	0
6156	6202	RPL30	RPS8	0	0	1	0
5868	5878	RAB5A	RAB5C	0	0	0	1
2047	2886	EPHB1	GRB7	1	0	0	0
8646	117144	CHRD	CATSPER1	1	0	0	0
9230	80223	RAB11B	RAB11FIP1	0	1	1	0
8290	8970	HIST3H3	HIST1H2BJ	0	0	0	1
9293	79053	GPR52	ALG8	0	0	1	0
10458	23092	BAIAP2	ARHGAP26	0	0	0	1
2923	3312	PDIA3	HSPA8	0	0	1	0
4705	23277	NDUFA10	CLUH	0	0	1	0
3609	29088	ILF3	MRPL15	0	0	1	0
3609	64983	ILF3	MRPL32	0	0	1	0
2048	3213	EPHB2	HOXB3	0	0	0	1
5454	390259	POU3F2	BSX	0	0	0	1
3815	5747	KIT	PTK2	0	0	0	1
81	51564	ACTN4	HDAC7	1	0	0	0
10245	23197	TIMM17B	FAF2	0	0	1	0
1981	2512	EIF4G1	FTL	0	0	1	0
4869	10940	NPM1	POP1	0	0	1	0
55061	7923	SUSD4	HSD17B8	0	0	1	0
7786	9252	MAP3K12	RPS6KA5	0	0	0	1
286128	63893	ZFP41	UBE2O	0	0	1	0
3609	8301	ILF3	PICALM	0	0	1	0
1017	1164	CDK2	CKS2	0	0	1	0
49856	374659	WRAP73	HDDC3	0	0	1	0
6477	91582	SIAH1	RPS19BP1	1	0	0	0
116988	171177	AGAP3	RHOV	0	0	0	1
4191	5111	MDH2	PCNA	1	0	0	0
6421	10915	SFPQ	TCERG1	0	0	1	0
5028	64805	P2RY1	P2RY12	0	0	0	1
9564	10174	BCAR1	SORBS3	0	0	0	1
9727	11021	RAB11FIP3	RAB35	0	0	0	1
6634	24148	SNRPD3	PRPF6	0	0	1	0
5694	5695	PSMB6	PSMB7	1	0	1	1
1543	4301	CYP1A1	MLLT4	0	0	1	0
5798	5799	PTPRN	PTPRN2	0	0	0	1
3113	4650	HLA-DPA1	MYO9B	0	0	1	0
5690	5700	PSMB2	PSMC1	0	0	1	0
3209	3221	HOXA13	HOXC4	0	0	0	1
115827	282808	RAB3C	RAB40AL	0	0	0	1
5553	116225	PRG2	ZMYND19	0	0	1	0
23263	25791	MCF2L	NGEF	0	0	0	1
7704	54919	ZBTB16	DNAAF5	1	0	0	0
4342	84445	MOS	LZTS2	1	0	0	0
3118	3120	HLA-DQA2	HLA-DQB2	0	0	0	1
1745	3211	DLX1	HOXB1	0	0	0	1
164	1213	AP1G1	CLTC	1	0	0	0
9240	153328	PNMA1	SLC25A48	1	0	0	0
11316	25898	COPE	RCHY1	1	0	0	0
84062	282991	DTNBP1	BLOC1S2	0	0	1	0
5454	9839	POU3F2	ZEB2	0	0	0	1
6128	6168	RPL6	RPL37A	0	0	1	0
5864	28512	RAB3A	NKIRAS1	0	0	0	1
207	695	AKT1	BTK	0	0	0	1
9189	54955	ZBED1	C1orf109	1	0	0	0
29979	124220	UBQLN1	ZG16B	1	0	0	0
6386	56648	SDCBP	EIF5A2	1	0	0	0
11030	22916	RBPMS	NCBP2	0	0	0	1
23281	81565	MTUS2	NDEL1	1	0	0	0
6446	5911	SGK1	RAP2A	0	0	1	0
5900	282808	RALGDS	RAB40AL	0	0	0	1
2803	25926	GOLGA4	NOL11	0	0	1	0
79159	55168	NOL12	MRPS18A	0	0	1	0
125115	287015	KRT40	TRIM42	1	0	0	0
5928	7415	RBBP4	VCP	0	0	1	0
160364	81035	CLEC12A	COLEC12	0	0	1	0
6455	10015	SH3GL1	PDCD6IP	1	0	0	0
4065	9902	LY75	MRC2	0	0	0	1
81034	55246	SLC25A32	CCDC25	0	0	1	0
7322	79102	UBE2D2	RNF26	1	0	0	0
10231	124220	RCAN2	ZG16B	0	0	1	0
5682	84445	PSMA1	LZTS2	1	0	0	0
9736	84936	USP34	ZFYVE19	0	0	1	0
10013	347733	HDAC6	TUBB2B	1	0	0	0
58500	84445	ZNF250	LZTS2	1	0	0	0
163	10411	AP2B1	RAPGEF3	1	0	0	0
10492	22927	SYNCRIP	HABP4	1	0	0	0
9611	10014	NCOR1	HDAC5	1	0	0	0
9212	389677	AURKB	RBM12B	0	0	1	0
400	56681	ARL1	SAR1A	0	0	0	1
657	8200	BMPR1A	GDF5	1	0	0	1
4148	64081	MATN3	PBLD	0	0	1	0
11007	90060	CCDC85B	CCDC120	1	0	0	0
6280	85451	S100A9	UNK	0	0	1	0
3024	84154	HIST1H1A	RPF2	0	0	1	0
1269	4985	CNR2	OPRD1	0	0	0	1
5914	7376	RARA	NR1H2	0	1	0	1
10456	1641	HAX1	DCX	0	0	1	0
84140	145282	FAM161A	MIPOL1	1	0	0	0
3091	4692	HIF1A	NDN	1	0	0	0
84445	153527	LZTS2	ZMAT2	1	0	0	0
79635	79735	CCDC121	TBC1D17	0	0	1	0
5979	55715	RET	DOK4	1	0	0	0
79025	79839	C20orf195	CCDC102B	1	0	0	0
293	1114	SLC25A6	CHGB	1	0	0	0
26292	89876	MYCBP	MAATS1	1	0	0	0
126961	255626	HIST2H3C	HIST1H2BA	0	0	0	1
3738	3742	KCNA3	KCNA6	0	0	0	1
3832	9928	KIF11	KIF14	0	0	0	1
29979	51060	UBQLN1	TXNDC12	1	0	0	0
5270	5345	SERPINE2	SERPINF2	0	0	0	1
126393	9531	HSPB6	BAG3	0	0	1	0
6135	6201	RPL11	RPS7	0	0	1	0
1163	4222	CKS1B	MEOX1	1	0	0	0
3012	6749	HIST1H2AE	SSRP1	0	0	1	0
10589	6880	DRAP1	TAF9	1	0	0	0
80975	54867	TMPRSS5	TMEM214	0	0	1	0
1394	4986	CRHR1	OPRK1	0	0	0	1
8315	9958	BRAP	USP15	1	0	0	0
56341	2130	PRMT8	EWSR1	0	0	1	0
10101	10605	NUBP2	PAIP1	0	0	1	0
84548	22979	TMEM185A	EFR3B	0	0	1	0
4774	6194	NFIA	RPS6	0	0	1	0
11147	9111	HHLA3	NMI	1	0	0	0
134285	8775	TMEM171	NAPA	0	0	1	0
2275	494514	FHL3	TYMSOS	1	0	0	0
51435	27173	SCARA3	SLC39A1	0	0	1	0
2263	3717	FGFR2	JAK2	0	0	0	1
8468	6907	FKBP6	TBL1X	0	0	1	0
151246	341208	SGOL2	HEPHL1	0	0	1	0
2267	5502	FGL1	PPP1R1A	0	0	1	0
5678	79801	PSG9	SHCBP1	0	0	1	0
6477	81544	SIAH1	GDPD5	1	0	0	0
222546	8812	RFX6	CCNK	1	0	0	0
8087	57562	FXR1	CEP126	1	0	0	0
5663	8502	PSEN1	PKP4	1	0	0	0
5432	5434	POLR2C	POLR2E	0	0	1	0
3855	11160	KRT7	ERLIN2	0	0	1	0
170572	23592	HTR3C	LEMD3	0	0	1	0
2919	6352	CXCL1	CCL5	0	0	0	1
3309	3956	HSPA5	LGALS1	0	0	1	0
3185	5903	HNRNPF	RANBP2	0	0	1	0
2287	9208	FKBP3	LRRFIP1	0	0	1	0
9554	26520	SEC22B	TIMM9	0	0	1	0
4736	6132	RPL10A	RPL8	0	0	1	0
54107	56655	POLE3	POLE4	0	0	1	0
25804	27258	LSM4	LSM3	0	0	1	0
705	1453	BYSL	CSNK1D	0	0	1	0
9093	9278	DNAJA3	ZBTB22	1	0	0	0
55521	84914	TRIM36	ZNF587	1	0	0	0
25	3611	ABL1	ILK	0	0	0	1
54461	54507	FBXW5	ADAMTSL4	1	0	0	0
5300	51043	PIN1	ZBTB7B	1	0	0	0
3609	23107	ILF3	MRPS27	0	0	1	0
4340	259197	MOG	NCR3	0	0	0	1
79861	84617	TUBAL3	TUBB6	0	0	0	1
7322	27338	UBE2D2	UBE2S	0	0	0	1
2274	7597	FHL2	ZBTB25	1	0	0	0
55081	57511	IFT57	COG6	0	0	1	0
6352	56477	CCL5	CCL28	0	0	0	1
5078	7080	PAX4	NKX2-1	0	0	0	1
4317	4318	MMP8	MMP9	0	0	0	1
4686	22828	NCBP1	SCAF8	0	0	0	1
26003	84460	GORASP2	ZMAT1	1	0	0	0
10197	22913	PSME3	RALY	0	0	1	0
6156	6168	RPL30	RPL37A	0	0	1	0
254528	26330	MEIOB	GAPDHS	0	0	1	0
10743	5300	RAI1	PIN1	1	0	0	0
6132	6133	RPL8	RPL9	0	0	1	0
1785	6712	DNM2	SPTBN2	0	0	0	1
7324	7337	UBE2E1	UBE3A	0	0	0	1
83942	7284	TSSK1B	TUFM	0	0	1	0
1774	28972	DNASE1L1	SPCS1	0	0	1	0
2114	10771	ETS2	ZMYND11	1	0	0	0
50807	653268	ASAP1	AGAP7P	0	0	0	1
6428	10179	SRSF3	RBM7	1	0	0	0
79734	9401	KCTD17	RECQL4	0	0	1	0
55503	125115	TRPV6	KRT40	1	0	0	0
9459	10451	ARHGEF6	VAV3	0	0	0	1
8915	10892	BCL10	MALT1	1	0	0	0
1902	3156	LPAR1	HMGCR	0	0	1	0
11202	6509	KLK8	SLC1A4	0	0	1	0
2059	27124	EPS8	INPP5J	1	0	0	0
78989	3309	COLEC11	HSPA5	0	0	1	0
10447	64975	FAM3C	MRPL41	0	0	1	0
10179	22950	RBM7	SLC4A1AP	0	0	1	0
2185	5798	PTK2B	PTPRN	0	0	0	1
705	28987	BYSL	NOB1	0	0	1	0
8541	28964	PPFIA3	GIT1	1	0	0	0
2050	8527	EPHB4	DGKD	0	0	0	1
55211	84456	DPPA4	L3MBTL3	0	0	1	0
5621	84305	PRNP	WIBG	1	0	0	0
171558	3069	PTCRA	HDLBP	0	0	1	0
3047	386676	HBG1	KRTAP10-9	1	0	0	0
10197	253143	PSME3	PRR14L	0	0	1	0
51160	55827	VPS28	DCAF6	0	0	1	0
55766	158983	H2AFJ	H2BFWT	0	0	0	1
10092	10096	ARPC5	ACTR3	0	0	1	0
11326	201627	VSIG4	DENND6A	0	0	1	0
84224	55672	NBPF3	NBPF1	0	0	1	0
2634	5511	GBP2	PPP1R8	1	0	0	0
115825	84889	WDFY2	SLC7A3	0	0	1	0
10890	23011	RAB10	RAB21	0	0	0	1
30008	7917	EFEMP2	BAG6	1	0	0	0
6128	6206	RPL6	RPS12	0	0	1	0
83755	353145	KRTAP4-12	LCE3E	1	0	0	0
8338	221613	HIST2H2AC	HIST1H2AA	0	0	0	1
6161	6194	RPL32	RPS6	0	0	1	0
8407	10815	TAGLN2	CPLX1	0	0	1	0
9413	55253	FAM189A2	TYW1	0	0	1	0
4282	10987	MIF	COPS5	1	0	0	0
2267	23474	FGL1	ETHE1	0	0	1	0
910	2217	CD1B	FCGRT	0	0	1	0
6428	7386	SRSF3	UQCRFS1	0	0	1	0
100507436	27248	MICA	ERLEC1	0	0	1	0
55661	84988	DDX27	PPP1R16A	1	0	0	0
25	1399	ABL1	CRKL	1	0	0	0
54700	64783	RRN3	RBM15	0	0	1	0
6189	6227	RPS3A	RPS21	0	0	1	0
55771	10514	PRR11	MYBBP1A	0	0	1	0
54811	89890	ZNF562	KBTBD6	0	0	1	0
5050	6613	PAFAH1B3	SUMO2	1	0	0	0
3329	154075	HSPD1	SAMD3	1	0	0	0
5553	8446	PRG2	DUSP11	0	0	1	0
3667	23612	IRS1	PHLDA3	0	0	0	1
56956	143884	LHX9	CWF19L2	1	0	0	0
79005	386682	SCNM1	KRTAP10-3	1	0	0	0
8987	11337	STBD1	GABARAP	0	0	1	0
10569	55145	SLU7	THAP1	1	0	0	0
3423	79600	IDS	TCTN1	0	0	1	0
4893	7454	NRAS	WAS	0	0	0	1
3738	84280	KCNA3	BTBD10	0	0	0	1
6627	22938	SNRPA1	SNW1	0	0	1	0
1501	23037	CTNND2	PDZD2	1	0	0	0
1855	4087	DVL1	SMAD2	1	0	0	0
51061	92922	TXNDC11	CCDC102A	0	0	1	0
8239	10101	USP9X	NUBP2	0	0	1	0
5892	84445	RAD51D	LZTS2	1	0	0	0
6176	9349	RPLP1	RPL23	0	0	1	0
1847	142679	DUSP5	DUSP19	0	0	0	1
54148	55178	MRPL39	RNMTL1	0	0	1	0
55507	11231	GPRC5D	SEC63	0	0	1	0
682	116835	BSG	HSPA12B	0	0	1	0
6015	84333	RING1	PCGF5	1	0	0	0
6342	136647	SCP2	MPLKIP	0	0	1	0
27316	57727	RBMX	NCOA5	0	0	1	0
3087	3213	HHEX	HOXB3	0	0	0	1
2917	9463	GRM7	PICK1	1	0	0	0
1244	64924	ABCC2	SLC30A5	0	0	1	0
5792	57549	PTPRF	IGSF9	0	0	0	1
